customer_id,transaction_date,amount,payment_method,is_refund
101059,2024-06-01,2058.29,NetBanking,0
104301,2025-01-06,1009.09,Card,1
100890,2023-04-26,1670.52,Card,0
102953,2024-07-04,1879.05,Card,0
103338,2023-04-17,629.03,NetBanking,0
103682,2024-09-21,722.74,NetBanking,0
102745,2023-02-11,1098.95,Card,0
104846,2025-03-28,818.07,NetBanking,0
101509,2024-06-22,1394.78,NetBanking,0
103338,2023-08-05,1042.46,UPI,0
103034,2024-09-09,712.01,NetBanking,0
101768,2023-03-24,433.79,Wallet,0
101133,2025-06-16,664.09,UPI,0
101202,2023-11-17,347.45,Card,0
100249,2023-09-27,519.5,Card,0
101896,2023-04-18,1417.51,NetBanking,0
100230,2023-01-15,910.56,Wallet,0
102676,2024-10-23,536.35,Wallet,0
101285,2025-04-05,747.8,UPI,0
102876,2025-04-28,1663.61,UPI,0
100321,2024-12-02,468.7,Card,0
100028,2024-11-11,111.02,UPI,1
102899,2025-03-10,2683.86,UPI,0
100510,2023-06-10,720.15,Wallet,0
100641,2024-03-24,926.33,Wallet,0
104637,2025-03-19,1870.37,Wallet,0
103251,2023-03-24,648.8,Card,0
103748,2024-09-05,966.84,Wallet,0
102720,2024-01-15,637.66,Card,1
103904,2023-04-25,321.01,NetBanking,0
101312,2023-08-30,1218.83,UPI,0
103337,2023-02-28,1946.47,NetBanking,0
101491,2023-04-09,870.43,UPI,0
101419,2024-03-17,1342.81,Card,0
101459,2024-01-23,973.14,NetBanking,0
103460,2023-03-16,571.69,NetBanking,0
104905,2023-08-29,624.62,Card,0
102568,2024-05-29,855.63,UPI,0
101338,2024-01-10,1255.93,Card,0
103693,2023-03-07,1150.95,Wallet,0
104610,2025-03-14,686.61,NetBanking,0
103082,2024-10-24,307.69,Card,0
100347,2023-06-12,1430.62,UPI,0
100117,2023-09-04,2864.32,Wallet,0
102459,2025-01-31,442.63,Card,0
101421,2023-10-12,330.53,UPI,0
101855,2023-11-13,2120.55,UPI,0
103083,2023-07-09,64.98,UPI,0
101632,2023-01-07,1784.9,Wallet,0
102000,2024-06-14,2114.99,UPI,0
102146,2023-11-22,1495.54,NetBanking,0
104378,2023-03-30,584.12,Wallet,0
100807,2024-12-20,994.19,Wallet,0
101692,2025-06-09,1274.47,NetBanking,0
102705,2025-04-09,1462.02,Card,0
103436,2023-10-06,2878.26,Card,0
100211,2025-03-31,820.75,UPI,0
101691,2025-05-14,450.6,UPI,0
101778,2023-03-13,1520.8,NetBanking,0
103148,2024-04-28,403.01,NetBanking,0
102500,2024-05-21,97.6,Wallet,0
100687,2025-05-31,839.03,NetBanking,0
102671,2023-08-05,463.49,UPI,0
100930,2024-06-30,546.51,Wallet,0
104114,2024-03-29,676.63,Card,1
101315,2023-04-20,955.31,Card,0
102834,2025-04-08,2072.0,Wallet,0
101774,2023-06-16,783.84,UPI,0
102246,2024-05-12,982.71,UPI,0
101186,2024-08-02,193.06,Card,0
102465,2025-01-18,1460.83,NetBanking,1
100384,2024-03-02,704.27,NetBanking,0
104991,2024-01-19,1202.6,Wallet,0
103924,2024-03-01,832.01,Wallet,0
101522,2025-02-22,717.89,Card,0
100980,2025-06-07,542.16,NetBanking,0
104178,2023-09-24,674.93,Wallet,0
103611,2024-08-22,739.74,NetBanking,0
103271,2024-12-18,449.81,Wallet,0
101954,2023-12-26,888.85,NetBanking,0
101485,2023-03-04,2039.37,Card,0
100884,2024-01-10,506.45,NetBanking,0
102528,2024-04-22,341.51,Wallet,1
104824,2023-10-14,276.45,UPI,0
100124,2024-03-29,658.84,UPI,0
100526,2023-10-07,1513.01,Card,0
102087,2024-11-25,1014.4,NetBanking,0
102156,2025-06-15,3498.09,Wallet,0
101377,2024-05-26,360.72,Card,0
104407,2024-11-16,946.15,UPI,0
103462,2024-04-13,865.03,NetBanking,0
104136,2023-05-14,660.15,UPI,0
104877,2025-04-26,1631.84,Wallet,0
100581,2025-04-29,896.38,NetBanking,0
101994,2025-05-28,394.47,Wallet,0
104526,2025-05-13,515.19,Card,0
103936,2024-10-13,867.38,UPI,0
100457,2023-02-03,842.52,Card,0
102801,2023-03-07,1112.67,NetBanking,0
101452,2023-06-21,869.62,UPI,0
100204,2025-05-03,621.51,UPI,1
102827,2024-06-16,526.73,Wallet,0
104214,2024-12-10,1284.65,Card,0
101853,2023-01-06,820.87,Wallet,0
103466,2025-02-18,617.62,NetBanking,0
104046,2024-10-05,292.37,Card,0
104993,2024-06-02,492.73,UPI,0
102444,2024-08-10,1250.84,Wallet,1
102053,2025-01-03,1622.72,NetBanking,0
104604,2025-04-20,344.87,UPI,0
102193,2024-06-02,998.88,Wallet,0
102710,2023-08-28,947.95,UPI,0
101183,2023-02-16,2884.39,Card,0
102829,2025-02-28,652.25,NetBanking,0
100959,2023-06-04,1518.96,NetBanking,0
104075,2023-09-09,125.64,Card,0
102059,2025-01-08,1086.08,Wallet,1
100069,2024-07-03,3483.33,UPI,0
101638,2023-03-29,1037.1,UPI,0
100202,2023-09-27,1603.8,UPI,0
100266,2024-11-10,574.58,UPI,0
103126,2023-12-22,1105.21,NetBanking,0
100239,2024-12-17,719.94,Card,0
100291,2024-09-04,284.26,Card,0
103395,2023-04-26,525.34,Card,1
101809,2023-02-19,1400.51,UPI,0
102090,2024-04-03,162.07,UPI,0
100955,2023-02-01,1004.03,UPI,0
104729,2025-04-16,414.06,Card,0
101931,2023-07-28,1811.37,Card,0
104081,2023-07-13,306.98,NetBanking,0
100284,2023-03-28,3472.89,Wallet,0
100807,2023-09-18,332.55,Card,0
101907,2024-09-25,1074.18,UPI,0
102677,2025-03-18,577.64,NetBanking,0
103572,2024-11-08,308.59,NetBanking,0
104672,2024-04-19,330.86,NetBanking,0
103760,2025-02-04,1366.56,UPI,0
104070,2023-07-09,1358.41,Card,0
101619,2023-09-15,264.3,UPI,0
104907,2025-03-18,146.55,NetBanking,0
100809,2024-05-19,963.41,Card,0
103787,2024-05-18,839.99,NetBanking,0
100942,2024-08-05,1400.19,Wallet,0
100040,2023-08-20,902.46,Wallet,0
101339,2024-03-09,3137.08,Card,0
104653,2024-02-10,1313.45,Card,0
101322,2025-06-11,537.74,Wallet,0
101655,2024-05-09,431.09,NetBanking,0
103069,2024-08-07,772.82,UPI,0
104739,2023-08-26,772.14,NetBanking,0
100395,2025-02-01,1195.24,NetBanking,0
100792,2023-12-31,998.15,NetBanking,0
103634,2024-02-23,1201.68,Card,0
101945,2023-12-24,439.69,UPI,0
100744,2023-01-24,1175.41,UPI,0
104373,2023-06-13,270.5,NetBanking,0
100194,2025-03-31,404.22,Card,0
104275,2023-07-29,488.54,Card,0
103898,2024-09-10,638.76,Wallet,0
100218,2023-08-19,841.06,NetBanking,0
103583,2024-04-07,666.29,Card,0
104653,2023-11-08,314.82,NetBanking,0
103491,2025-05-03,2262.02,NetBanking,0
102816,2024-08-23,1359.41,UPI,0
103904,2024-07-08,531.36,Wallet,0
103924,2024-08-23,386.59,UPI,0
101786,2025-03-19,727.1,Wallet,0
104173,2024-08-23,185.32,Card,0
104695,2024-04-17,1080.42,Wallet,0
103834,2025-02-13,620.17,Card,0
101183,2025-03-18,817.65,NetBanking,0
100524,2025-01-29,1136.27,UPI,0
103297,2025-05-25,1781.33,NetBanking,0
104480,2024-08-17,601.77,Wallet,0
100369,2023-05-30,1425.44,Wallet,0
104384,2023-10-29,608.27,Card,0
100399,2023-01-23,399.09,UPI,0
102152,2024-08-18,2319.37,Card,0
103881,2024-05-25,199.88,NetBanking,0
100127,2023-12-06,869.18,NetBanking,0
102088,2024-10-08,639.59,Card,1
103144,2024-01-30,136.69,Card,0
101771,2023-11-24,1434.88,Card,0
104054,2023-12-24,957.25,UPI,1
100247,2024-01-30,300.57,NetBanking,0
103319,2025-03-21,897.94,NetBanking,0
102082,2023-10-08,984.71,NetBanking,0
102058,2023-01-31,2108.87,Card,1
102990,2025-01-10,1778.57,Wallet,1
103598,2023-09-13,1076.32,NetBanking,0
100340,2024-04-02,1413.4,NetBanking,0
102729,2023-11-23,725.85,NetBanking,0
101592,2024-04-28,891.45,NetBanking,0
103162,2023-06-22,1598.08,UPI,0
101309,2023-07-05,2079.44,UPI,0
104630,2024-07-29,1763.03,UPI,0
103339,2023-10-03,2940.44,Wallet,0
104905,2025-04-26,611.6,Wallet,0
102699,2024-08-14,926.38,Card,0
103124,2025-05-16,1798.14,NetBanking,0
102298,2023-07-09,1363.49,NetBanking,0
102054,2024-03-20,1165.63,Card,0
104945,2025-04-01,721.33,Card,0
101510,2025-03-13,2437.24,NetBanking,0
103808,2024-09-07,432.35,NetBanking,0
100013,2024-01-03,845.23,Wallet,0
104035,2025-03-12,889.98,Wallet,0
101581,2023-12-25,540.23,Wallet,0
103434,2023-05-05,221.32,NetBanking,0
104634,2024-10-02,879.54,Card,0
102052,2023-01-09,250.14,Wallet,0
103877,2023-04-15,761.7,UPI,0
104818,2023-04-04,515.36,NetBanking,0
101824,2024-06-16,956.31,Wallet,0
103431,2024-12-22,175.77,NetBanking,0
102741,2023-01-22,804.33,Wallet,0
101789,2023-12-30,236.75,UPI,0
101953,2023-12-12,291.62,Card,1
102705,2024-12-16,249.67,UPI,0
100952,2024-07-02,1124.1,Wallet,0
104724,2023-09-12,672.74,Wallet,0
103421,2025-01-16,553.47,Wallet,0
103028,2024-03-07,1397.63,Card,0
103102,2023-05-10,819.03,Card,0
103961,2025-01-10,352.63,Wallet,0
103589,2024-09-07,1489.68,Card,0
103846,2024-10-17,560.12,NetBanking,0
101148,2023-11-02,860.24,NetBanking,0
103518,2024-01-16,435.64,UPI,0
103059,2025-03-01,148.85,UPI,0
101418,2024-01-15,474.38,Wallet,0
103910,2024-09-02,511.07,UPI,0
104746,2024-06-01,363.07,Card,0
103690,2024-12-01,1732.61,UPI,0
102773,2025-03-14,781.66,Card,0
104908,2024-10-23,1128.84,NetBanking,0
102829,2024-04-26,1356.38,Card,0
102170,2024-09-25,1715.29,UPI,0
102250,2023-03-18,1260.52,Card,0
103859,2024-11-15,1231.67,UPI,0
101626,2023-07-29,1001.11,Wallet,0
102750,2023-11-08,256.35,Wallet,0
102606,2024-11-14,1451.42,Wallet,0
101848,2025-05-11,3763.95,Wallet,0
100579,2023-04-15,1519.33,NetBanking,0
101137,2023-08-04,1182.39,Wallet,0
103411,2024-10-02,2474.25,NetBanking,1
103134,2023-08-17,626.03,Wallet,0
102275,2025-03-06,992.68,Wallet,0
102222,2024-05-30,1135.28,Card,0
101158,2024-01-23,1102.73,UPI,0
103859,2023-11-30,2618.91,NetBanking,1
101650,2024-12-15,2931.11,Wallet,0
104665,2023-03-28,1492.02,Card,0
104373,2024-05-08,1184.21,UPI,0
101587,2024-04-04,415.96,UPI,0
101959,2023-08-28,307.43,NetBanking,0
102324,2023-11-10,529.95,NetBanking,0
100234,2023-04-21,975.29,NetBanking,0
101266,2024-07-07,498.61,NetBanking,0
100032,2025-02-06,423.56,UPI,0
103439,2023-07-15,348.41,Card,0
101372,2024-03-24,1939.95,NetBanking,0
100760,2025-01-24,1257.33,Card,0
103204,2024-07-05,279.52,UPI,0
101795,2023-09-11,46.5,Card,0
104889,2023-03-15,642.0,Wallet,0
100762,2024-10-03,716.93,NetBanking,0
104361,2024-12-27,1411.83,UPI,0
104081,2023-10-17,1424.59,Card,0
100282,2025-06-04,352.31,Card,0
104072,2024-09-23,541.72,UPI,1
103904,2025-03-29,589.33,NetBanking,0
104626,2025-02-18,928.28,NetBanking,0
104056,2023-08-31,1096.12,NetBanking,0
100816,2025-04-03,1973.23,Card,0
104560,2025-04-23,296.39,UPI,0
101471,2023-08-25,1794.07,Wallet,0
103288,2025-02-22,510.52,NetBanking,0
104260,2023-05-16,569.15,NetBanking,0
102586,2024-11-12,1243.44,NetBanking,0
100511,2024-06-01,1441.59,Card,0
100555,2024-04-07,463.94,UPI,0
103706,2024-03-08,1191.17,Wallet,0
101307,2023-05-19,349.71,Card,0
103143,2023-06-07,397.28,Card,0
100259,2024-08-21,337.38,Card,0
101225,2024-06-13,642.7,UPI,0
101666,2025-04-09,105.1,NetBanking,0
101404,2024-06-04,943.62,UPI,0
101866,2024-08-07,2161.25,Wallet,0
100766,2024-09-17,152.37,Wallet,0
100065,2023-05-14,1864.26,UPI,0
103450,2023-03-21,927.64,Wallet,0
102706,2025-04-23,1410.43,NetBanking,0
104975,2024-10-03,927.08,UPI,0
100196,2024-04-09,360.51,Wallet,0
101384,2025-02-15,2561.19,Wallet,0
102436,2025-02-11,1090.47,Wallet,0
104161,2024-08-26,269.41,UPI,0
101451,2023-12-16,2690.77,UPI,0
100223,2023-05-25,1148.74,Wallet,0
100442,2025-04-09,560.42,UPI,0
101438,2024-07-12,649.2,NetBanking,0
103188,2023-10-22,528.01,NetBanking,0
104999,2023-05-08,513.65,Card,0
102368,2025-04-06,502.17,UPI,0
104866,2024-04-11,1477.43,NetBanking,0
100883,2025-02-12,853.45,NetBanking,1
100451,2024-12-08,391.67,Wallet,0
100743,2024-05-06,410.36,NetBanking,0
101545,2024-01-06,380.28,Card,0
103351,2025-02-04,1127.01,Wallet,0
102830,2023-06-15,543.53,UPI,0
102614,2024-11-26,376.13,Wallet,0
101916,2023-09-03,1638.86,UPI,0
101249,2024-02-02,454.37,UPI,0
100528,2025-04-27,371.38,Card,0
104820,2024-11-24,872.34,Card,0
100241,2023-04-11,443.25,UPI,0
102143,2024-11-02,652.22,UPI,0
100365,2023-06-08,754.76,UPI,0
101209,2023-07-16,81.13,Wallet,0
104121,2024-10-18,1594.2,Card,1
102366,2023-01-04,1188.25,Card,0
102962,2024-09-10,368.07,Wallet,0
104658,2023-08-04,109.41,Wallet,0
104777,2023-01-06,1323.48,Card,0
102148,2024-03-23,385.64,NetBanking,0
102418,2023-06-07,199.33,Card,0
101617,2025-06-05,1611.22,Wallet,0
101036,2025-04-22,189.26,NetBanking,0
100720,2024-08-25,394.03,Wallet,0
104683,2023-09-22,599.1,UPI,0
100974,2024-02-12,738.61,Wallet,0
101847,2025-02-26,1999.31,Wallet,0
101372,2023-01-13,568.25,Wallet,0
101467,2025-04-02,537.27,Card,0
100691,2024-08-26,1844.91,Wallet,0
100088,2024-05-09,1241.87,Card,0
102513,2025-01-04,957.2,Wallet,0
103849,2024-08-30,1322.35,NetBanking,0
100494,2025-01-08,107.86,NetBanking,1
101246,2023-12-23,367.08,Wallet,0
101142,2023-10-02,390.74,UPI,0
104232,2023-10-30,566.55,Wallet,0
100978,2023-09-09,426.91,NetBanking,1
102235,2024-08-05,867.03,Card,0
100542,2025-04-14,905.11,UPI,0
101403,2025-03-18,592.95,NetBanking,0
100811,2023-04-04,484.96,Wallet,1
104508,2024-07-23,481.94,Wallet,0
103493,2023-01-31,1641.87,Wallet,0
104313,2023-10-28,673.54,NetBanking,0
104926,2024-05-10,296.01,Card,0
101134,2023-04-14,330.88,UPI,0
104381,2023-11-06,294.4,UPI,0
104866,2023-11-25,1908.6,Card,0
100569,2023-04-08,1540.39,NetBanking,0
103001,2024-04-14,832.49,Wallet,0
101322,2024-02-15,596.63,NetBanking,0
102745,2023-02-21,1240.28,Wallet,0
104626,2024-07-20,1288.4,UPI,0
103579,2023-01-27,761.53,Card,1
101768,2025-05-14,1902.84,Card,0
102075,2023-04-26,262.21,UPI,0
102044,2023-12-31,413.39,Wallet,0
101142,2024-11-15,3533.97,Card,0
101078,2024-03-02,484.75,UPI,0
104600,2024-07-07,465.44,NetBanking,0
100152,2025-01-25,2163.69,NetBanking,0
104833,2025-02-12,86.02,UPI,0
100479,2023-10-31,1216.15,Card,0
103234,2024-03-17,1185.3,UPI,0
101686,2024-06-22,759.54,Wallet,0
103492,2023-06-09,846.68,NetBanking,0
101372,2024-11-08,737.78,UPI,0
103901,2023-12-08,1210.15,UPI,0
104946,2024-05-14,1610.18,NetBanking,0
102602,2024-11-23,689.84,UPI,0
103424,2024-08-30,519.87,Card,0
101697,2023-10-10,2875.87,Card,0
103658,2025-01-17,423.27,Wallet,0
103977,2023-10-23,1809.35,Card,0
101399,2023-04-04,629.93,NetBanking,0
103981,2023-06-12,777.52,UPI,0
101402,2024-04-05,963.18,Wallet,0
101709,2024-09-21,1035.86,UPI,0
101413,2024-01-20,745.76,NetBanking,0
103231,2023-08-22,355.98,Wallet,0
102503,2023-06-04,1153.59,Wallet,0
104723,2023-10-05,985.81,Wallet,0
101265,2024-05-19,227.4,UPI,0
102260,2025-06-11,372.47,UPI,0
100363,2024-09-14,572.49,Card,0
102646,2025-03-02,267.42,NetBanking,0
101533,2025-01-26,358.9,Wallet,0
104753,2023-05-31,2170.79,Card,0
101384,2023-06-30,333.67,Wallet,0
100667,2023-10-18,367.47,Wallet,0
102813,2025-04-20,1666.83,UPI,0
102476,2024-06-02,1074.79,UPI,0
103101,2024-02-12,549.34,NetBanking,0
103402,2023-07-27,516.3,Card,1
103106,2023-05-08,375.62,Card,0
102552,2023-01-23,434.63,NetBanking,0
103900,2023-01-07,1533.78,NetBanking,0
102152,2024-05-02,1033.35,UPI,0
100388,2023-11-08,636.75,NetBanking,0
103162,2024-10-23,1511.57,Card,0
102381,2024-08-27,231.81,UPI,0
100377,2024-02-08,1553.9,Card,0
104336,2025-02-12,977.98,NetBanking,0
104278,2024-06-26,459.17,UPI,0
101281,2024-04-19,288.55,UPI,0
100744,2024-09-08,440.09,NetBanking,0
104937,2024-04-29,127.41,Wallet,0
103487,2024-04-01,217.65,NetBanking,0
101069,2023-12-11,570.09,UPI,0
101009,2024-10-01,338.34,Wallet,0
104694,2025-06-06,370.06,NetBanking,0
104297,2023-02-11,342.95,UPI,0
100343,2024-09-05,284.24,UPI,0
103284,2023-08-13,1036.88,Card,0
100631,2024-06-08,1618.95,NetBanking,0
100298,2024-09-04,591.16,Card,0
100698,2025-04-30,660.89,Card,0
101506,2024-08-14,1583.39,Wallet,0
102761,2023-02-16,263.34,Wallet,1
102826,2024-03-16,1275.9,UPI,0
100379,2025-04-25,1170.4,NetBanking,0
102796,2025-01-19,800.11,Card,0
100706,2025-02-10,1257.46,Card,0
102415,2024-09-06,1200.81,NetBanking,0
100771,2024-02-10,2445.98,NetBanking,1
104002,2025-05-28,396.1,NetBanking,0
101095,2024-07-19,1493.26,Card,0
103465,2025-01-10,241.07,Card,0
103595,2023-05-09,244.54,Card,0
104445,2023-06-28,3087.94,NetBanking,0
101232,2024-04-13,943.14,Wallet,0
101447,2023-04-24,1110.16,Card,0
104189,2024-07-28,1171.84,UPI,0
102403,2025-03-08,495.26,Card,0
101827,2024-08-25,509.51,NetBanking,0
103848,2024-05-08,523.14,Card,0
101093,2023-06-11,680.46,NetBanking,0
104678,2023-01-29,2786.12,NetBanking,0
101721,2024-08-02,922.95,Card,1
100883,2024-12-11,581.84,UPI,0
100124,2025-04-04,2726.95,Card,0
103491,2024-04-04,901.59,NetBanking,0
103595,2023-10-16,723.32,UPI,1
100603,2024-01-01,880.26,NetBanking,0
103832,2024-04-16,1269.51,NetBanking,0
100305,2023-04-12,440.42,Card,0
103229,2024-12-05,1744.19,Wallet,0
103160,2023-04-29,281.7,NetBanking,0
101252,2024-02-22,1802.24,Card,0
100937,2024-04-09,1110.0,NetBanking,0
103718,2023-04-14,882.81,NetBanking,0
102314,2023-02-19,602.09,NetBanking,0
102132,2024-11-27,1296.81,Wallet,0
103284,2025-05-03,722.5,NetBanking,0
103290,2025-03-27,136.5,UPI,0
104845,2024-04-19,671.3,Card,0
102199,2024-12-19,432.71,UPI,0
100686,2024-08-13,1047.2,Card,1
104236,2023-07-03,556.04,UPI,0
100055,2025-05-04,805.04,UPI,0
103213,2023-05-20,106.04,NetBanking,1
104170,2024-12-31,1687.59,NetBanking,0
103207,2023-04-23,637.94,Wallet,0
102956,2024-07-21,2218.54,UPI,0
101945,2025-01-23,291.87,NetBanking,1
100642,2023-08-20,199.98,Wallet,0
104840,2023-05-17,900.26,NetBanking,0
100062,2024-09-14,1019.36,Card,0
101224,2025-05-26,892.46,Card,0
102538,2023-06-14,239.48,Card,0
100493,2024-02-09,2654.54,Card,0
101140,2023-04-29,915.3,UPI,0
101256,2024-05-27,762.7,Card,0
102496,2024-05-15,3101.85,UPI,0
103286,2023-11-28,1835.63,NetBanking,0
102256,2024-07-30,182.15,NetBanking,0
101002,2024-10-28,1042.36,Wallet,0
101126,2023-10-07,773.87,Wallet,0
103882,2023-12-10,967.78,UPI,0
104106,2023-06-26,1564.52,NetBanking,0
103545,2024-06-29,995.21,UPI,0
101147,2023-04-13,530.14,NetBanking,1
100787,2025-06-05,803.91,NetBanking,1
102052,2023-05-04,2130.99,UPI,0
100259,2025-04-04,1106.54,UPI,0
103850,2024-04-27,296.92,Wallet,0
104617,2023-02-19,514.81,UPI,0
100716,2024-11-16,638.85,NetBanking,0
101644,2023-09-23,260.48,Card,0
100124,2025-06-14,1116.26,Wallet,0
101774,2024-12-28,278.46,Card,0
100922,2023-04-01,1354.13,UPI,0
102178,2023-09-20,526.86,Card,0
101504,2024-02-02,365.35,Card,0
101853,2025-01-08,478.13,NetBanking,0
102125,2025-01-16,1048.94,Card,0
103255,2024-02-03,760.9,NetBanking,0
102414,2023-11-03,563.24,UPI,0
104388,2024-11-25,3085.74,Card,0
100157,2024-09-28,371.46,Wallet,0
101124,2023-12-30,253.81,Card,0
100918,2023-07-06,858.21,Card,0
101703,2025-05-18,991.63,NetBanking,0
101666,2023-11-25,1006.59,Card,0
104234,2025-03-17,209.65,UPI,0
102112,2024-03-06,1302.79,Card,0
103715,2023-02-02,1306.79,UPI,0
102555,2024-06-28,1739.99,Card,0
103025,2023-02-07,1348.28,NetBanking,0
104036,2025-01-05,370.24,Card,0
102837,2024-06-16,1517.13,NetBanking,1
102398,2024-08-03,167.53,Wallet,0
102195,2023-09-24,308.22,Card,0
101556,2024-04-21,1008.09,UPI,0
103626,2023-07-07,1149.34,Wallet,0
102910,2024-11-16,431.14,UPI,0
104503,2024-01-17,1012.39,Card,0
100344,2024-03-31,1025.9,NetBanking,0
104748,2024-12-31,1219.58,NetBanking,0
101545,2023-02-25,1460.99,UPI,0
103997,2024-05-08,1014.14,UPI,0
102819,2025-03-19,1099.36,UPI,0
100039,2023-12-29,524.17,NetBanking,0
104383,2023-10-26,868.2,Wallet,0
104987,2024-07-17,1494.58,NetBanking,0
104758,2023-10-31,881.32,Card,0
103424,2025-02-18,1576.41,UPI,0
101029,2024-10-08,519.2,NetBanking,0
100236,2023-04-09,909.97,Card,0
100969,2024-07-09,2031.16,Card,0
101231,2023-05-14,520.77,Card,0
100239,2023-05-27,2453.07,NetBanking,0
101855,2023-08-16,284.97,Wallet,0
104925,2025-05-23,1704.34,Card,0
100052,2023-08-20,488.09,Wallet,0
102156,2025-05-23,296.67,Wallet,0
101381,2024-02-04,70.84,Card,0
101057,2024-01-30,3829.31,NetBanking,0
100022,2025-05-17,695.73,UPI,0
100307,2024-07-24,805.01,Card,0
104107,2024-08-26,944.66,Wallet,0
102610,2025-06-10,1265.87,Wallet,0
104294,2024-09-19,1032.53,Card,0
103601,2023-03-28,741.79,Card,0
101966,2024-02-23,771.1,Wallet,0
104647,2023-03-01,634.88,Wallet,0
103579,2024-11-05,1801.43,Wallet,0
102544,2024-05-21,1845.86,Wallet,0
100505,2024-10-18,2589.5,UPI,0
100137,2023-06-16,252.34,NetBanking,0
101303,2024-05-05,235.09,NetBanking,0
104015,2023-05-12,1359.11,Wallet,0
103615,2023-06-25,369.95,NetBanking,0
104948,2024-03-30,552.04,UPI,0
104807,2024-07-13,954.2,NetBanking,0
100507,2023-12-04,494.18,NetBanking,0
104782,2024-05-15,307.81,NetBanking,0
101534,2025-05-25,1079.4,UPI,0
103642,2023-03-03,141.54,Wallet,0
104004,2023-05-07,1224.44,Card,0
100708,2023-01-23,271.19,UPI,0
101624,2023-07-07,826.8,Card,0
104238,2024-10-29,2270.11,Card,0
102329,2023-04-15,943.56,Wallet,0
103015,2023-10-25,992.42,Card,0
101708,2025-01-09,843.77,Card,0
100302,2023-06-15,2035.85,Card,0
102445,2025-04-30,95.27,UPI,0
100318,2023-02-27,1872.41,Card,0
102956,2024-03-22,537.52,Wallet,0
102928,2024-03-18,864.12,NetBanking,0
100858,2024-05-25,927.63,Card,0
102721,2024-06-16,731.61,NetBanking,0
103023,2024-07-15,396.25,Card,0
100677,2025-06-16,1757.55,NetBanking,0
100379,2025-01-24,579.02,UPI,0
100217,2023-12-03,2145.71,Wallet,0
103701,2025-04-22,1741.91,Card,0
102897,2023-09-26,806.99,Wallet,0
104964,2023-02-25,1906.15,NetBanking,0
104530,2023-08-08,285.54,Card,0
104852,2023-01-17,709.27,Card,0
102990,2025-03-23,1151.51,UPI,0
103831,2023-11-05,191.25,Card,0
103657,2023-03-29,454.02,Wallet,0
101507,2024-04-26,1923.68,UPI,0
101291,2023-02-06,581.41,NetBanking,0
101940,2024-10-15,1481.52,Card,0
104695,2023-04-23,475.89,UPI,0
100236,2023-07-17,102.24,Card,0
101784,2023-07-03,3011.14,Wallet,0
104196,2025-05-01,780.13,UPI,0
102787,2024-02-11,2133.15,Card,0
101378,2024-11-14,1395.57,UPI,0
102756,2024-02-20,1721.28,UPI,0
102084,2024-12-26,562.76,NetBanking,0
104410,2025-01-12,664.84,NetBanking,0
104096,2023-04-24,247.29,Card,0
104647,2023-12-09,1070.3,UPI,0
104613,2024-01-18,746.93,Card,0
102701,2024-05-20,275.14,UPI,0
104105,2023-03-25,1009.73,Wallet,0
103550,2024-11-07,398.98,NetBanking,0
104153,2024-05-05,432.79,UPI,0
102331,2025-03-24,267.68,Card,0
104557,2024-07-04,1447.55,UPI,0
103762,2023-09-07,824.58,Card,0
102012,2024-09-10,647.27,NetBanking,0
102642,2024-02-22,458.41,Card,0
102113,2023-12-03,1408.94,Wallet,0
103501,2024-04-07,1487.35,UPI,1
104951,2024-08-19,313.34,UPI,0
104232,2023-05-02,728.04,Wallet,0
104858,2023-09-14,1393.79,Wallet,0
101010,2023-12-31,456.03,UPI,0
101630,2023-06-15,434.13,UPI,0
103120,2025-05-15,1808.9,NetBanking,0
100850,2024-12-06,1936.89,NetBanking,0
102868,2023-02-11,840.99,UPI,0
102040,2024-07-22,322.14,Card,1
103236,2023-08-24,259.33,NetBanking,0
100479,2025-06-01,1500.48,Wallet,0
101311,2025-04-24,2418.01,Wallet,0
104632,2024-06-03,292.2,Wallet,0
102144,2023-08-03,1136.17,UPI,0
100414,2023-02-28,1690.34,UPI,0
101657,2025-01-21,1509.55,UPI,0
102632,2024-01-30,648.24,Wallet,0
103937,2023-12-09,524.06,Card,0
101395,2023-09-01,1497.44,Card,0
102624,2024-07-01,324.28,Card,0
102291,2023-10-11,220.63,Wallet,0
100639,2023-03-22,1143.1,NetBanking,0
103445,2024-08-06,539.39,UPI,0
100353,2024-05-27,333.27,UPI,0
104522,2023-12-15,380.85,NetBanking,0
103149,2024-03-11,1766.8,Wallet,0
104606,2025-02-09,111.73,Card,0
103589,2023-09-26,2557.03,Wallet,0
100140,2025-05-14,1911.87,Card,0
100252,2023-10-06,2657.27,Card,0
100669,2024-12-27,1159.08,UPI,0
103843,2023-10-17,1247.57,UPI,0
100317,2024-10-27,314.38,NetBanking,0
104019,2025-02-11,674.59,Wallet,0
102927,2024-08-15,891.33,NetBanking,0
102010,2025-06-11,1405.52,UPI,0
102946,2024-10-26,919.49,Card,0
101053,2024-04-15,293.68,UPI,0
104637,2024-03-14,423.45,UPI,0
103564,2024-06-23,1008.01,Card,0
101124,2025-02-14,547.62,Wallet,0
101344,2025-01-16,1743.26,Wallet,0
100570,2025-06-10,2069.62,UPI,0
104819,2023-10-02,251.02,NetBanking,0
103722,2023-05-21,449.23,UPI,0
103917,2024-11-09,1662.0,Card,0
101001,2023-11-03,1120.59,NetBanking,0
102924,2025-02-12,1428.83,Card,0
